train/learning_rate,train/actor_loss,train/ent_coef,train/critic_loss,rollout/ep_rew_mean,train/ent_coef_loss,time/time_elapsed,train/n_updates,time/episodes,rollout/ep_len_mean,time/fps,time/total_timesteps
0.0003,-16.616527557373047,0.019676871597766876,0.399885892868042,260.0317725,-2.656613826751709,12012,119899,600,200.0,9,120000
0.0003,-17.27834701538086,0.019760262221097946,0.24137887358665466,260.42828446,0.3836933374404907,12032,120099,601,200.0,9,120200
0.0003,-17.43581771850586,0.019775910302996635,0.2990291118621826,260.55856170999994,0.04554319381713867,12052,120299,602,200.0,9,120400
0.0003,-16.941741943359375,0.019455619156360626,0.48120540380477905,260.53571268999997,-1.203316330909729,12073,120499,603,200.0,9,120600
0.0003,-17.36493492126465,0.019552314653992653,0.28155747056007385,260.61737325999997,0.5925755500793457,12093,120699,604,200.0,9,120800
0.0003,-17.501867294311523,0.019639836624264717,0.22933530807495117,260.9366894799999,-0.04021817445755005,12113,120899,605,200.0,9,121000
0.0003,-17.3056640625,0.019819917157292366,0.3600007891654968,261.02905634,-0.4732535481452942,12133,121099,606,200.0,9,121200
0.0003,-16.784374237060547,0.01954866386950016,0.35916101932525635,261.09734478999997,-0.33557838201522827,12153,121299,607,200.0,9,121400
0.0003,-16.59425926208496,0.01955207623541355,0.2856730818748474,261.28129705,-1.3584176301956177,12173,121499,608,200.0,9,121600
0.0003,-16.677207946777344,0.01971285045146942,0.31330406665802,261.42399292,1.69260573387146,12193,121699,609,200.0,9,121800
0.0003,-16.990510940551758,0.019740240648388863,0.1873980462551117,261.57267075,-1.3852450847625732,12213,121899,610,200.0,9,122000
0.0003,-17.53980827331543,0.01946592889726162,0.26493746042251587,261.47763677,-0.14815831184387207,12233,122099,611,200.0,9,122200
0.0003,-17.48784065246582,0.019852345809340477,0.33741316199302673,261.41243136,0.23970390856266022,12253,122299,612,200.0,9,122400
0.0003,-17.022233963012695,0.01982046104967594,0.30337315797805786,261.55714492000004,2.122797727584839,12273,122499,613,200.0,9,122600
0.0003,-17.412771224975586,0.019820895045995712,0.28609412908554077,261.7664315800001,0.5026410818099976,12293,122699,614,200.0,9,122800
0.0003,-17.52907943725586,0.019706685096025467,0.2457771748304367,261.70828177000004,0.8331450819969177,12313,122899,615,200.0,9,123000
0.0003,-17.255985260009766,0.019655345007777214,0.4341069757938385,261.7307427100001,-1.7327632904052734,12333,123099,616,200.0,9,123200
0.0003,-16.960865020751953,0.019526083022356033,0.6832771301269531,261.8472997900001,1.4978184700012207,12353,123299,617,200.0,9,123400
0.0003,-17.011625289916992,0.019515326246619225,0.24756065011024475,262.17216285,1.9787664413452148,12373,123499,618,200.0,9,123600
0.0003,-17.385650634765625,0.019433975219726562,0.414542555809021,262.15533817000005,0.12515707314014435,12393,123699,619,200.0,9,123800
0.0003,-16.846275329589844,0.019586388021707535,0.25831639766693115,262.21125428000005,3.368105411529541,12413,123899,620,200.0,9,124000
0.0003,-17.19091796875,0.01951735094189644,0.4579241871833801,262.22415259999997,0.49760186672210693,12433,124099,621,200.0,9,124200
0.0003,-17.174087524414062,0.01940561644732952,0.22763970494270325,262.27797911,1.147435188293457,12453,124299,622,200.0,9,124400
0.0003,-17.05634880065918,0.019390838220715523,0.6469202041625977,262.51453153,-2.3890976905822754,12473,124499,623,200.0,9,124600
0.0003,-17.75792694091797,0.01934071071445942,0.3183455765247345,262.6370905,-0.6252646446228027,12493,124699,624,200.0,9,124800
0.0003,-17.496740341186523,0.019365470856428146,0.32714182138442993,262.84279741999995,-1.02627432346344,12513,124899,625,200.0,9,125000
0.0003,-16.661497116088867,0.01933979243040085,0.5598201751708984,262.92578703,1.3591587543487549,12533,125099,626,200.0,9,125200
0.0003,-17.26229476928711,0.019437918439507484,0.360795795917511,263.02160569,-0.03622967004776001,12553,125299,627,200.0,9,125400
0.0003,-17.068470001220703,0.01958499662578106,0.2927173972129822,262.97661192,0.270158976316452,12573,125499,628,200.0,9,125600
0.0003,-17.463272094726562,0.019555428996682167,0.5944262742996216,262.95938248,1.4152199029922485,12593,125699,629,200.0,9,125800
0.0003,-17.38359832763672,0.019633149728178978,0.9749837517738342,263.16515351,1.6062251329421997,12613,125899,630,200.0,9,126000
0.0003,-16.80970001220703,0.019708987325429916,0.3662915825843811,263.26438132,3.0551514625549316,12633,126099,631,200.0,9,126200
0.0003,-17.13497543334961,0.019606249406933784,0.27109721302986145,263.42001447,-1.939910888671875,12653,126299,632,200.0,9,126400
0.0003,-17.80984115600586,0.01962803117930889,0.20647315680980682,263.53819885,0.14152413606643677,12673,126499,633,200.0,9,126600
0.0003,-17.93028450012207,0.0195244662463665,0.2591889798641205,263.50154227999997,-1.374326467514038,12693,126699,634,200.0,9,126800
0.0003,-17.358295440673828,0.0196224432438612,0.73772132396698,263.58079089,3.529533624649048,12713,126899,635,200.0,9,127000
0.0003,-17.27698516845703,0.019584547728300095,0.3584858179092407,263.94157634,-1.1883779764175415,12733,127099,636,200.0,9,127200
0.0003,-17.512332916259766,0.019470682367682457,0.3794967532157898,263.88074832000007,1.5310957431793213,12753,127299,637,200.0,9,127400
0.0003,-17.319231033325195,0.019610194489359856,0.41626453399658203,264.02175603,-0.5427489280700684,12773,127499,638,200.0,9,127600
0.0003,-18.544109344482422,0.01977609470486641,0.3031492233276367,264.25018122000006,-2.024228572845459,12793,127699,639,200.0,9,127800
0.0003,-17.887968063354492,0.019774971529841423,0.6267659664154053,264.36923034000006,3.3151040077209473,12813,127899,640,200.0,9,128000
0.0003,-17.699878692626953,0.01991310901939869,0.2685764729976654,264.3790447200001,0.8498919010162354,12833,128099,641,200.0,9,128200
0.0003,-16.92059326171875,0.01977086067199707,0.3796617388725281,264.46471961000003,2.189957618713379,12853,128299,642,200.0,9,128400
0.0003,-17.074256896972656,0.019790971651673317,0.23426121473312378,264.55301317,-1.7587411403656006,12873,128499,643,200.0,9,128600
0.0003,-17.874523162841797,0.019768208265304565,0.3467639684677124,264.72192056,-1.7900631427764893,12893,128699,644,200.0,9,128800
0.0003,-18.268253326416016,0.019720714539289474,0.31835222244262695,264.80313283,-3.3662102222442627,12913,128899,645,200.0,9,129000
0.0003,-17.920557022094727,0.01962234452366829,0.3565388321876526,265.05131234,-2.341458797454834,12933,129099,646,200.0,9,129200
0.0003,-17.672286987304688,0.019952600821852684,0.2941015958786011,265.14229982,-1.14697265625,12953,129299,647,200.0,9,129400
0.0003,-18.374425888061523,0.01974695920944214,0.45994943380355835,265.48282895999995,0.2705153822898865,12974,129499,648,200.0,9,129600
0.0003,-17.95376205444336,0.0194817204028368,0.24139685928821564,265.49545198,-0.22692722082138062,12994,129699,649,200.0,9,129800
0.0003,-17.078611373901367,0.01946994848549366,0.7313579320907593,265.55745334999995,1.445960283279419,13014,129899,650,200.0,9,130000
0.0003,-17.36063575744629,0.01947416551411152,0.3402874767780304,265.64842452,-0.5114293098449707,13034,130099,651,200.0,9,130200
0.0003,-18.015291213989258,0.019496046006679535,0.28215497732162476,265.66442857000004,-0.4507315158843994,13054,130299,652,200.0,9,130400
0.0003,-17.72831153869629,0.019429776817560196,0.3756696581840515,265.74046909000003,1.0530664920806885,13074,130499,653,200.0,9,130600
0.0003,-17.86634063720703,0.019510986283421516,0.4877375364303589,265.79247173,0.9251339435577393,13094,130699,654,200.0,9,130800
0.0003,-17.54745864868164,0.019578222185373306,0.27351903915405273,265.47422243,1.1990554332733154,13114,130899,655,200.0,9,131000
0.0003,-18.044078826904297,0.019454071298241615,0.4172610342502594,265.53442918,-3.653378963470459,13134,131099,656,200.0,9,131200
0.0003,-17.866968154907227,0.0196711253374815,2.7470431327819824,265.56905289,1.1211950778961182,13154,131299,657,200.0,9,131400
0.0003,-17.577743530273438,0.01982088014483452,0.44243955612182617,265.77396796000005,-1.2457977533340454,13174,131499,658,200.0,9,131600
0.0003,-17.801361083984375,0.019903667271137238,0.29574406147003174,265.8041817,-0.7151883244514465,13194,131699,659,200.0,9,131800
0.0003,-17.5548152923584,0.019733920693397522,0.7643836140632629,265.84895896,3.423793315887451,13214,131899,660,200.0,9,132000
0.0003,-17.097549438476562,0.019759438931941986,0.5028165578842163,266.06357715999997,0.08508574962615967,13234,132099,661,200.0,9,132200
0.0003,-18.01026153564453,0.01959911175072193,0.3511597812175751,266.08214138999995,-1.8360404968261719,13254,132299,662,200.0,9,132400
0.0003,-17.729888916015625,0.019625741988420486,0.24619360268115997,266.19886585999996,-0.33201515674591064,13274,132499,663,200.0,9,132600
0.0003,-18.07106590270996,0.019702639430761337,0.330131471157074,266.30169526,1.0688729286193848,13294,132699,664,200.0,9,132800
0.0003,-17.674537658691406,0.019757017493247986,0.29026269912719727,266.4084363,-2.0343177318573,13314,132899,665,200.0,9,133000
0.0003,-17.95350456237793,0.01966169662773609,0.43266263604164124,266.61221651999995,-4.246180534362793,13334,133099,666,200.0,9,133200
0.0003,-18.225282669067383,0.019775331020355225,0.3341141939163208,266.67430221,-2.9341509342193604,13354,133299,667,200.0,9,133400
0.0003,-18.425756454467773,0.020028872415423393,0.3862338066101074,266.62139711,-0.04278147220611572,13374,133499,668,200.0,9,133600
0.0003,-18.015056610107422,0.01980610378086567,0.3081529140472412,266.67110629999996,0.6858222484588623,13394,133699,669,200.0,9,133800
0.0003,-16.960208892822266,0.01989147998392582,0.449062705039978,266.61375513,0.5365809798240662,13414,133899,670,200.0,9,134000
0.0003,-18.328022003173828,0.01990446075797081,0.3212750554084778,266.61607511,-0.13058477640151978,13434,134099,671,200.0,9,134200
0.0003,-17.48261260986328,0.019837025552988052,0.3022163212299347,266.72348685000003,0.9155241250991821,13454,134299,672,200.0,9,134400
0.0003,-17.638717651367188,0.01989404670894146,0.28693461418151855,266.75857282,0.6615200638771057,13474,134499,673,200.0,9,134600
0.0003,-17.837604522705078,0.019978104159235954,0.39173024892807007,267.03228967999996,0.3826714754104614,13494,134699,674,200.0,9,134800
0.0003,-18.78432846069336,0.01982387714087963,0.3780112862586975,267.26508432,-3.2192845344543457,13514,134899,675,200.0,9,135000
0.0003,-17.360136032104492,0.019870951771736145,0.3725668787956238,267.44992418,0.16778743267059326,13534,135099,676,200.0,9,135200
0.0003,-18.34705352783203,0.020014457404613495,0.3656477630138397,267.62049644,-1.2959586381912231,13554,135299,677,200.0,9,135400
0.0003,-18.838481903076172,0.019851181656122208,0.43385112285614014,267.63306003,0.6271922588348389,13574,135499,678,200.0,9,135600
0.0003,-18.39031982421875,0.01988878659904003,0.4042385220527649,267.68811581,-1.1337541341781616,13594,135699,679,200.0,9,135800
0.0003,-17.71763038635254,0.019975775852799416,0.6590745449066162,267.72372597000003,4.531503677368164,13614,135899,680,200.0,9,136000
0.0003,-18.281766891479492,0.019989119842648506,0.29172343015670776,267.85857931000004,-3.177779197692871,13634,136099,681,200.0,9,136200
0.0003,-18.018871307373047,0.01996086910367012,0.6041280031204224,267.94084795,4.474808216094971,13654,136299,682,200.0,9,136400
0.0003,-18.585128784179688,0.019839409738779068,0.3674483299255371,267.98381056,-0.9857155680656433,13674,136499,683,200.0,9,136600
0.0003,-17.87704086303711,0.01999826729297638,0.38026395440101624,268.08793319,-1.3090659379959106,13694,136699,684,200.0,9,136800
0.0003,-17.816333770751953,0.020131928846240044,0.322688490152359,268.14461311,0.9025163054466248,13714,136899,685,200.0,9,137000
0.0003,-17.808242797851562,0.020156163722276688,0.459614098072052,268.33869252000005,1.299103021621704,13734,137099,686,200.0,9,137200
0.0003,-17.937381744384766,0.020090525969862938,0.4495944380760193,268.51164535,-0.7498307228088379,13754,137299,687,200.0,9,137400
0.0003,-19.024534225463867,0.020025989040732384,0.5782488584518433,268.65535959,-1.26795494556427,13774,137499,688,200.0,9,137600
0.0003,-18.2738037109375,0.02002714015543461,0.31914395093917847,268.70866411,1.4779444932937622,13794,137699,689,200.0,9,137800
0.0003,-18.11756134033203,0.02014779858291149,0.7219763398170471,268.80176276,1.2596029043197632,13814,137899,690,200.0,9,138000
0.0003,-18.319602966308594,0.02036554180085659,0.35864347219467163,268.79149338999997,-4.755736827850342,13834,138099,691,200.0,9,138200
0.0003,-18.080791473388672,0.02029815874993801,0.5151723027229309,268.8379908499999,3.129098653793335,13854,138299,692,200.0,9,138400
0.0003,-18.606721878051758,0.020401719957590103,0.3510936498641968,268.99269623,1.0664867162704468,13874,138499,693,200.0,9,138600
0.0003,-18.663217544555664,0.020391147583723068,0.7407869100570679,269.09408575,0.17709681391716003,13895,138699,694,200.0,9,138800
0.0003,-18.39480972290039,0.020364344120025635,0.38732051849365234,269.22805231999996,0.021210551261901855,13915,138899,695,200.0,9,139000
0.0003,-18.25687599182129,0.020096739754080772,0.4345235824584961,269.29147087999996,-1.411228060722351,13935,139099,696,200.0,9,139200
0.0003,-17.92744255065918,0.02022738754749298,0.6486691236495972,269.48284229,-0.2912413477897644,13955,139299,697,200.0,9,139400
0.0003,-18.54001235961914,0.020294126123189926,0.6838808059692383,269.5347484,2.510651111602783,13975,139499,698,200.0,9,139600
0.0003,-17.92281723022461,0.02024737372994423,0.36584848165512085,269.54501949,0.47286689281463623,13995,139699,699,200.0,9,139800
0.0003,-18.528573989868164,0.020351918414235115,1.5016741752624512,269.62066841,2.061753988265991,14015,139899,700,200.0,9,140000
0.0003,-18.535669326782227,0.020331213250756264,0.32618749141693115,269.76490099,0.16875022649765015,14035,140099,701,200.0,9,140200
0.0003,-18.81615447998047,0.02046956494450569,0.35068702697753906,269.74813237,-1.3176683187484741,14055,140299,702,200.0,9,140400
0.0003,-18.513891220092773,0.020603271201252937,0.4652956426143646,270.01363521,0.4762454926967621,14075,140499,703,200.0,9,140600
0.0003,-18.725038528442383,0.020556379109621048,0.5688426494598389,270.14925089999997,-0.39574959874153137,14095,140699,704,200.0,9,140800
0.0003,-18.975807189941406,0.020585566759109497,0.7074470520019531,267.37202155,-0.8344074487686157,14115,140899,705,200.0,9,141000
0.0003,-18.168106079101562,0.020450208336114883,0.31256359815597534,267.35642679999995,-0.09341157972812653,14135,141099,706,200.0,9,141200
0.0003,-19.21220588684082,0.020541304722428322,0.42045891284942627,267.43653089,-0.8449284434318542,14155,141299,707,200.0,9,141400
0.0003,-18.70568084716797,0.020556069910526276,0.3916758894920349,267.4952611,-0.3484031558036804,14175,141499,708,200.0,9,141600
0.0003,-18.191299438476562,0.020587773993611336,0.8190019130706787,267.61635739,-0.39768874645233154,14195,141699,709,200.0,9,141800
0.0003,-18.706260681152344,0.020604977384209633,0.3010620176792145,267.71785256,-2.937282085418701,14215,141899,710,200.0,9,142000
0.0003,-19.428020477294922,0.020570145919919014,0.4008369445800781,268.09409512999997,-0.08545678853988647,14235,142099,711,200.0,9,142200
0.0003,-18.807331085205078,0.020652201026678085,0.4567253589630127,268.1923223,0.5970670580863953,14255,142299,712,200.0,9,142400
0.0003,-18.88159942626953,0.020584765821695328,0.4862987995147705,267.27234592,-2.320819616317749,14275,142499,713,200.0,9,142600
0.0003,-18.994781494140625,0.020499039441347122,0.7277809381484985,267.1262038,-0.29860782623291016,14295,142699,714,200.0,9,142800
0.0003,-18.197052001953125,0.020591504871845245,0.3533569574356079,267.32970331,0.5651645660400391,14315,142899,715,200.0,9,143000
0.0003,-18.90794563293457,0.020293232053518295,0.47216716408729553,265.75814003000005,3.2819571495056152,14335,143099,716,200.0,9,143200
0.0003,-18.943038940429688,0.020141176879405975,0.5860788822174072,265.78807859,-1.3152830600738525,14355,143299,717,200.0,9,143400
0.0003,-19.031179428100586,0.02019810676574707,0.4877415895462036,265.83990496999996,0.31850120425224304,14375,143499,718,200.0,9,143600
0.0003,-18.661190032958984,0.020233798772096634,0.6478450894355774,265.90934913,0.04800969362258911,14395,143699,719,200.0,9,143800
0.0003,-18.69451141357422,0.020147807896137238,0.4434635639190674,263.10292153999995,-0.8475052118301392,14415,143899,720,200.0,9,144000
0.0003,-18.55059051513672,0.01999710500240326,0.6399423480033875,263.1208577,1.0280407667160034,14435,144099,721,200.0,9,144200
0.0003,-17.346120834350586,0.01993340440094471,2.007375478744507,262.94131018999997,-0.8265093564987183,14455,144299,722,200.0,9,144400
0.0003,-18.466588973999023,0.020053906366229057,0.4415625333786011,262.98193641,-1.2442119121551514,14475,144499,723,200.0,9,144600
0.0003,-18.690336227416992,0.01989716663956642,0.5432358980178833,260.05558233,5.028863906860352,14495,144699,724,200.0,9,144800
0.0003,-18.754974365234375,0.01973961479961872,0.46739500761032104,258.98193955,0.7444455623626709,14515,144899,725,200.0,9,145000
0.0003,-18.81048011779785,0.01975395530462265,1.6752724647521973,258.87917683,-0.791477382183075,14535,145099,726,200.0,9,145200
0.0003,-18.748149871826172,0.019727636128664017,0.40722543001174927,259.06364631,0.22291988134384155,14555,145299,727,200.0,9,145400
0.0003,-18.863859176635742,0.019650515168905258,0.48771530389785767,258.76237789000004,1.1298869848251343,14575,145499,728,200.0,9,145600
0.0003,-19.205734252929688,0.019686853513121605,0.5066676735877991,255.84105121000005,3.4655838012695312,14595,145699,729,200.0,9,145800
0.0003,-18.840864181518555,0.01981494575738907,0.6151190996170044,252.93543538999998,1.0828828811645508,14615,145899,730,200.0,9,146000
0.0003,-19.27469253540039,0.019839735701680183,0.6185723543167114,252.96583228,-0.5433917045593262,14635,146099,731,200.0,9,146200
0.0003,-18.37223243713379,0.019853992387652397,0.5504857897758484,250.05009378,0.7921431660652161,14655,146299,732,200.0,9,146400
0.0003,-18.321247100830078,0.020117439329624176,0.3930507302284241,250.20737624999998,2.2140955924987793,14675,146499,733,200.0,9,146600
0.0003,-18.36564064025879,0.019770348444581032,0.4994197189807892,250.22436374999998,0.697776734828949,14695,146699,734,200.0,9,146800
0.0003,-18.07252311706543,0.019812725484371185,0.41658928990364075,250.04230256,-0.3510894179344177,14715,146899,735,200.0,9,147000
0.0003,-18.13975715637207,0.01963520608842373,0.3870586156845093,250.01225442999998,1.1026334762573242,14735,147099,736,200.0,9,147200
0.0003,-18.332096099853516,0.019801000133156776,0.9309676289558411,250.31395566000003,4.08270263671875,14755,147299,737,200.0,9,147400
0.0003,-17.807865142822266,0.019786305725574493,0.5760502815246582,250.23412809,-0.8507298231124878,14775,147499,738,200.0,9,147600
0.0003,-18.06960105895996,0.01997024193406105,0.8224400281906128,250.18620311000004,-1.6119744777679443,14796,147699,739,200.0,9,147800
0.0003,-17.80217933654785,0.019908493384718895,0.6112486124038696,250.17334868,0.5998333096504211,14816,147899,740,200.0,9,148000
0.0003,-18.546300888061523,0.020083408802747726,0.3450189530849457,249.82820325999998,-2.7546141147613525,14836,148099,741,200.0,9,148200
0.0003,-18.185802459716797,0.02021203003823757,0.4522530436515808,249.65258645999998,-0.902667760848999,14856,148299,742,200.0,9,148400
0.0003,-18.559629440307617,0.020327582955360413,0.5833156108856201,249.49586324,0.8258384466171265,14876,148499,743,200.0,9,148600
0.0003,-17.89048957824707,0.020228242501616478,0.4756936728954315,249.59146630000004,-0.3995324373245239,14896,148699,744,200.0,9,148800
0.0003,-18.43356704711914,0.02030865289270878,0.37211087346076965,249.50484662000002,-1.630035638809204,14916,148899,745,200.0,9,149000
0.0003,-17.47869873046875,0.02039436064660549,0.8333964347839355,249.27377172,-1.2916016578674316,14936,149099,746,200.0,9,149200
0.0003,-17.59981346130371,0.020363586023449898,0.7011154890060425,249.20311892,-1.8088525533676147,14956,149299,747,200.0,9,149400
0.0003,-19.2241153717041,0.020396841689944267,0.3874691128730774,248.85835852999998,0.2086007297039032,14976,149499,748,200.0,9,149600
0.0003,-18.23724365234375,0.02032819390296936,0.3643181025981903,249.0601859,-2.715789318084717,14996,149699,749,200.0,9,149800
0.0003,-17.6343936920166,0.020133696496486664,0.4499305486679077,249.08607406,1.4193930625915527,15016,149899,750,200.0,9,150000
0.0003,-18.31004524230957,0.020238647237420082,0.47178924083709717,248.99986683999998,0.6688901782035828,15036,150099,751,200.0,9,150200
0.0003,-18.599281311035156,0.020527033135294914,0.5722352862358093,249.16176106999995,-0.06245321035385132,15056,150299,752,200.0,9,150400
0.0003,-18.11897087097168,0.02047225460410118,0.34439629316329956,249.0590111999999,-2.507721185684204,15076,150499,753,200.0,9,150600
0.0003,-17.675310134887695,0.020413294434547424,0.494369775056839,249.10136784,-1.6118693351745605,15096,150699,754,200.0,9,150800
0.0003,-18.380393981933594,0.020441098138689995,0.30449432134628296,249.01625106,-0.7729267477989197,15116,150899,755,200.0,9,151000
0.0003,-18.60414695739746,0.02053888514637947,0.6199914813041687,249.03896543999997,0.10547983646392822,15136,151099,756,200.0,9,151200
0.0003,-18.02098846435547,0.020652329549193382,0.7616915106773376,249.10796805,2.0754806995391846,15156,151299,757,200.0,9,151400
0.0003,-18.095386505126953,0.020737001672387123,0.6081464886665344,249.03177157,-1.7337558269500732,15176,151499,758,200.0,9,151600
0.0003,-18.856464385986328,0.02051469497382641,0.36179786920547485,249.05076651000002,-3.1285059452056885,15196,151699,759,200.0,9,151800
0.0003,-19.18292999267578,0.020235737785696983,0.5852432250976562,249.15446338,-1.3761751651763916,15216,151899,760,200.0,9,152000
0.0003,-17.970733642578125,0.020348943769931793,0.27721577882766724,248.90744621000002,-1.3170452117919922,15236,152099,761,200.0,9,152200
0.0003,-18.426055908203125,0.020354125648736954,0.4155527353286743,248.82779140000002,0.13877969980239868,15256,152299,762,200.0,9,152400
0.0003,-17.446617126464844,0.0204760804772377,0.3928658962249756,248.79307998000002,2.0240678787231445,15276,152499,763,200.0,9,152600
0.0003,-17.62550926208496,0.02058081515133381,0.32249486446380615,248.91636031,0.02851102501153946,15296,152699,764,200.0,9,152800
0.0003,-17.46084213256836,0.020510444417595863,0.6552309989929199,248.93124635999996,-2.5118422508239746,15316,152899,765,200.0,9,153000
0.0003,-17.85939598083496,0.020569484680891037,0.32120221853256226,248.58794244999999,2.938286781311035,15336,153099,766,200.0,9,153200
0.0003,-18.33307647705078,0.020566292107105255,0.4801390469074249,248.63378133000003,-0.993142306804657,15356,153299,767,200.0,9,153400
0.0003,-18.19049072265625,0.020584333688020706,0.4909425377845764,248.45327096999998,-1.7214924097061157,15376,153499,768,200.0,9,153600
0.0003,-17.50566291809082,0.02053866907954216,0.3237137496471405,248.48144958000003,0.01186533272266388,15396,153699,769,200.0,9,153800
0.0003,-18.1649169921875,0.020501498132944107,0.40038037300109863,248.44816177000004,0.8379868268966675,15416,153899,770,200.0,9,154000
0.0003,-18.159379959106445,0.020465778186917305,0.5298305749893188,248.57565841000007,0.4826492965221405,15436,154099,771,200.0,9,154200
0.0003,-17.91822052001953,0.020611152052879333,0.3149105906486511,248.55419641,1.1614773273468018,15456,154299,772,200.0,9,154400
0.0003,-18.109495162963867,0.0207365769892931,0.4027526378631592,248.67134851999998,2.191988945007324,15476,154499,773,200.0,9,154600
0.0003,-17.654512405395508,0.02077355608344078,0.6643977165222168,248.75606037000006,0.931223452091217,15496,154699,774,200.0,9,154800
0.0003,-17.149845123291016,0.02062808908522129,0.41868293285369873,248.72376434,5.853672027587891,15516,154899,775,200.0,9,155000
0.0003,-17.963294982910156,0.02067357301712036,0.43018120527267456,248.71169181000005,2.1006810665130615,15536,155099,776,200.0,9,155200
0.0003,-18.550886154174805,0.02056761085987091,0.4421567916870117,248.70738967,0.13749569654464722,15556,155299,777,200.0,9,155400
0.0003,-18.760095596313477,0.020518211647868156,1.0453206300735474,248.89213145000002,-0.7276306748390198,15576,155499,778,200.0,9,155600
0.0003,-18.19025230407715,0.020712178200483322,0.31502673029899597,248.98242694000004,-2.280177116394043,15596,155699,779,200.0,9,155800
0.0003,-18.639148712158203,0.020753294229507446,0.6043709516525269,249.07663408000005,-0.1155996322631836,15616,155899,780,200.0,9,156000
0.0003,-18.710166931152344,0.020494000986218452,0.3688752055168152,249.02282551,0.26864883303642273,15636,156099,781,200.0,9,156200
0.0003,-18.808673858642578,0.0205217394977808,0.21845059096813202,248.99673073000002,0.7897987365722656,15656,156299,782,200.0,9,156400
0.0003,-17.791231155395508,0.020443877205252647,0.4267882704734802,249.13099749,-2.1591622829437256,15676,156499,783,200.0,9,156600
0.0003,-18.17383575439453,0.020459182560443878,0.47534114122390747,249.13980462,0.9988466501235962,15697,156699,784,200.0,9,156800
0.0003,-18.188919067382812,0.020509418100118637,0.38576972484588623,249.15536826,0.22207540273666382,15717,156899,785,200.0,9,157000
0.0003,-17.71885871887207,0.02040020190179348,0.32030144333839417,249.15595693,2.8679795265197754,15737,157099,786,200.0,9,157200
0.0003,-17.948646545410156,0.020445825532078743,0.5104491114616394,249.04764912,3.9941182136535645,15757,157299,787,200.0,9,157400
0.0003,-18.11380386352539,0.020572373643517494,0.4987444281578064,249.09964778000003,-1.413278341293335,15777,157499,788,200.0,9,157600
0.0003,-17.780712127685547,0.02049081027507782,0.4697512090206146,249.16885240000002,2.7855725288391113,15797,157699,789,200.0,9,157800
0.0003,-17.78463363647461,0.020579643547534943,0.43032127618789673,249.14086518,-0.26912593841552734,15817,157899,790,200.0,9,158000
0.0003,-18.013622283935547,0.020760608837008476,0.47807884216308594,249.32043682000003,0.7338075637817383,15837,158099,791,200.0,9,158200
0.0003,-18.271404266357422,0.020749252289533615,0.41448089480400085,249.37459962,1.6414031982421875,15857,158299,792,200.0,9,158400
0.0003,-18.78926658630371,0.020635580644011497,0.2734277844429016,249.35490425999996,-1.2656779289245605,15877,158499,793,200.0,9,158600
0.0003,-18.53421974182129,0.020459134131669998,0.544199526309967,249.24192856,-2.320063352584839,15897,158699,794,200.0,9,158800
0.0003,-18.467201232910156,0.0205837395042181,0.5003075003623962,249.20330195999998,1.3192715644836426,15917,158899,795,200.0,9,159000
0.0003,-18.401838302612305,0.020679522305727005,0.36697056889533997,249.18074486999998,2.4305295944213867,15937,159099,796,200.0,9,159200
0.0003,-18.04910659790039,0.02064451202750206,0.3035826086997986,249.20160578,-0.5050253868103027,15957,159299,797,200.0,9,159400
0.0003,-18.715774536132812,0.020633194595575333,0.4097899794578552,249.20895118999996,-1.3362748622894287,15977,159499,798,200.0,9,159600
0.0003,-18.051450729370117,0.0206612441688776,0.3801467716693878,249.39080900000002,0.7676126956939697,15997,159699,799,200.0,9,159800
0.0003,-18.01419448852539,0.020488368347287178,0.27318626642227173,249.46054838,-0.4076932966709137,16017,159899,800,200.0,9,160000
0.0003,-17.637121200561523,0.020547078922390938,0.5982565879821777,249.40817321999998,-1.9359660148620605,16037,160099,801,200.0,9,160200
0.0003,-18.020296096801758,0.020438749343156815,0.27365949749946594,249.67008741,-0.2602728605270386,16057,160299,802,200.0,9,160400
0.0003,-17.922771453857422,0.020621897652745247,0.37405991554260254,249.65472934999997,1.0986844301223755,16077,160499,803,200.0,9,160600
0.0003,-18.227285385131836,0.02055649645626545,0.40325474739074707,249.33789356999998,1.083905816078186,16097,160699,804,200.0,9,160800
0.0003,-18.4688720703125,0.0205240435898304,0.3295380473136902,252.14757423999995,0.5352842807769775,16117,160899,805,200.0,9,161000
0.0003,-18.661155700683594,0.02048511430621147,0.4927564263343811,252.17557305,-1.3074021339416504,16137,161099,806,200.0,9,161200
0.0003,-18.91323471069336,0.020346498116850853,0.3656865358352661,252.07946497999998,-3.3716583251953125,16157,161299,807,200.0,9,161400
0.0003,-17.872413635253906,0.020225059241056442,0.6227051019668579,252.13409357999998,-0.6525370478630066,16177,161499,808,200.0,9,161600
0.0003,-18.313119888305664,0.0204611923545599,0.6066721081733704,252.26268474999998,1.4667096138000488,16197,161699,809,200.0,9,161800
0.0003,-18.807941436767578,0.020563168451189995,0.2596762478351593,252.38641323000004,1.7285633087158203,16217,161899,810,200.0,9,162000
0.0003,-18.587825775146484,0.02038607746362686,0.3723475933074951,252.34859049,-0.3616916537284851,16237,162099,811,200.0,9,162200
0.0003,-18.846336364746094,0.02031857706606388,0.346562922000885,252.48344823000002,-1.347483515739441,16257,162299,812,200.0,9,162400
