train/learning_rate,time/total_timesteps,train/ent_coef,time/time_elapsed,rollout/ep_len_mean,train/critic_loss,train/ent_coef_loss,train/n_updates,rollout/ep_rew_mean,time/episodes,time/fps,train/actor_loss
0.0003,47390,0.01579924300312996,4743,199.9,0.3009372055530548,0.13023751974105835,47289,247.14106532000002,237,9,-7.558670520782471
0.0003,47590,0.015754953026771545,4763,199.9,0.25851762294769287,0.0930052399635315,47489,248.15021358,238,9,-8.290688514709473
0.0003,47790,0.0158003568649292,4783,199.9,0.1746654212474823,0.0053327977657318115,47689,249.52906212000002,239,9,-7.940497398376465
0.0003,47990,0.01589900813996792,4803,199.9,0.3110669255256653,5.409911632537842,47889,251.99538318000003,240,9,-8.212189674377441
0.0003,48190,0.015928784385323524,4823,199.9,0.2248821258544922,-0.23562419414520264,48089,253.99876397,241,9,-8.254876136779785
0.0003,48390,0.016012875363230705,4843,199.9,0.21875131130218506,-1.3618149757385254,48289,255.40929135000002,242,9,-8.427497863769531
0.0003,48577,0.016076581552624702,4862,199.77,0.20581483840942383,2.4543867111206055,48476,255.66573517,243,9,-8.661934852600098
0.0003,48777,0.016175013035535812,4882,199.77,0.3113785684108734,-2.0758121013641357,48676,257.03025083,244,9,-8.340130805969238
0.0003,48961,0.016178276389837265,4901,199.61,0.1835716962814331,2.8497095108032227,48860,257.02485165999997,245,9,-8.172974586486816
0.0003,49161,0.016064971685409546,4921,199.61,0.2446461021900177,2.791752815246582,49060,258.18795561,246,9,-7.869565486907959
0.0003,49361,0.016096465289592743,4941,199.61,0.38315412402153015,-2.847921133041382,49260,259.73258688000004,247,9,-8.185730934143066
0.0003,49561,0.016113251447677612,4961,199.61,0.23360207676887512,0.12946447730064392,49460,260.85406757000004,248,9,-7.908556938171387
0.0003,49761,0.016086488962173462,4981,199.61,0.5405963659286499,1.64372980594635,49660,262.43825942,249,9,-8.19767951965332
0.0003,49958,0.01608765497803688,5000,199.58,0.24661864340305328,-0.3937625586986542,49857,263.89683818000003,250,9,-7.937290191650391
0.0003,50158,0.016264304518699646,5020,199.58,0.17188149690628052,3.8142199516296387,50057,265.30653376000004,251,9,-8.766104698181152
0.0003,50358,0.016319841146469116,5040,199.58,0.2526683807373047,4.4996771812438965,50257,267.06651702,252,9,-7.8567352294921875
0.0003,50558,0.016295969486236572,5060,199.58,0.20729567110538483,-2.6824235916137695,50457,268.40967438,253,9,-8.48897647857666
0.0003,50755,0.01628079265356064,5080,199.55,0.21921493113040924,0.21979939937591553,50654,268.53116171,254,9,-8.20397663116455
0.0003,50955,0.01633215695619583,5100,199.55,0.21927449107170105,3.8892650604248047,50854,268.96164283,255,9,-8.221652030944824
0.0003,51155,0.01648060232400894,5120,199.55,0.25841912627220154,-0.44636884331703186,51054,270.17308619,256,9,-8.313973426818848
0.0003,51355,0.0164934154599905,5140,199.55,0.21400201320648193,-2.1559579372406006,51254,271.16437792000005,257,9,-8.694633483886719
0.0003,51555,0.016571562737226486,5160,199.55,0.25762486457824707,1.09581458568573,51454,272.57909315,258,9,-8.357250213623047
0.0003,51755,0.016565676778554916,5180,199.55,0.31098929047584534,-0.9809004664421082,51654,273.56084021000004,259,9,-8.601839065551758
0.0003,51955,0.016579056158661842,5200,199.55,0.2418442815542221,2.6480302810668945,51854,275.03297727,260,9,-8.381572723388672
0.0003,52155,0.016568806022405624,5220,199.55,0.2344505786895752,3.340339422225952,52054,276.24487930000004,261,9,-9.052267074584961
0.0003,52355,0.0166572667658329,5240,199.55,0.3198414444923401,-3.3597378730773926,52254,276.60607532,262,9,-8.912880897521973
0.0003,52555,0.016743365675210953,5260,199.55,0.28603219985961914,2.3170998096466064,52454,277.36475664000005,263,9,-8.118223190307617
0.0003,52755,0.016826026141643524,5280,199.55,0.2797123193740845,-0.181868314743042,52654,277.48199696000006,264,9,-8.528924942016602
0.0003,52955,0.01674312725663185,5300,199.55,0.2796289622783661,1.8252484798431396,52854,277.60980594,265,9,-8.497827529907227
0.0003,53155,0.01674260012805462,5320,199.55,0.27431410551071167,-0.5323234796524048,53054,277.9798051,266,9,-8.75208854675293
0.0003,53355,0.016564704477787018,5340,199.55,0.2672317326068878,3.0759990215301514,53254,278.78078046,267,9,-8.589176177978516
0.0003,53555,0.01661962829530239,5360,199.55,0.16865691542625427,0.7993465662002563,53454,279.40612094000005,268,9,-8.425019264221191
0.0003,53755,0.01669718697667122,5380,199.55,0.21061384677886963,0.8380388021469116,53654,279.29037049000004,269,9,-9.166297912597656
0.0003,53955,0.016601640731096268,5400,199.55,0.33828073740005493,7.341647148132324,53854,279.45753591000005,270,9,-8.960240364074707
0.0003,54155,0.016620159149169922,5420,199.55,0.2822919487953186,2.430739402770996,54054,279.51316886000006,271,9,-9.045642852783203
0.0003,54355,0.01674768514931202,5440,199.55,0.1953454315662384,-1.4400712251663208,54254,280.28984370000006,272,9,-8.950969696044922
0.0003,54555,0.01676916517317295,5460,199.55,0.3422435522079468,0.8736969828605652,54454,281.15790325,273,9,-8.733624458312988
0.0003,54755,0.01683400385081768,5481,199.55,0.37140998244285583,-0.27603062987327576,54654,281.87822139,274,9,-8.520073890686035
0.0003,54940,0.016947252675890923,5499,199.4,0.3482242822647095,-0.07704716920852661,54839,281.58365435,275,9,-8.849577903747559
0.0003,55140,0.01701718382537365,5519,199.4,0.45096662640571594,0.09745055437088013,55039,281.63444053,276,9,-8.80349349975586
0.0003,55340,0.0169863048940897,5539,199.4,0.41119325160980225,-3.63692307472229,55239,278.95584595,277,9,-8.722095489501953
0.0003,55540,0.016972467303276062,5559,199.4,0.2943462133407593,-0.5047521591186523,55439,279.15844287000004,278,9,-8.763666152954102
0.0003,55740,0.01697729155421257,5579,199.4,0.43212586641311646,4.043411731719971,55639,279.94804863,279,9,-9.109990119934082
0.0003,55940,0.017098497599363327,5599,199.4,0.2721356451511383,-1.0842187404632568,55839,280.69816958,280,9,-8.842878341674805
0.0003,56140,0.017209544777870178,5619,199.4,0.5288680791854858,-1.517801284790039,56039,281.13020401,281,9,-9.238157272338867
0.0003,56340,0.017128273844718933,5639,199.4,0.30271899700164795,2.559777021408081,56239,281.38728047,282,9,-9.29332160949707
0.0003,56540,0.01700418069958687,5659,199.4,0.294533908367157,0.8391571044921875,56439,281.17974621,283,9,-9.539663314819336
0.0003,56740,0.016951309517025948,5679,199.4,0.2713731527328491,-0.006937474012374878,56639,281.22143614,284,9,-9.071000099182129
0.0003,56940,0.0169190876185894,5699,199.4,0.2589721381664276,-1.447060227394104,56839,281.37572081,285,9,-9.211194038391113
0.0003,57140,0.016803184524178505,5719,199.4,0.2871212065219879,-0.0572701096534729,57039,281.90914137,286,9,-9.264866828918457
0.0003,57340,0.016853544861078262,5739,199.4,0.24313578009605408,0.321557879447937,57239,280.21604548,287,9,-9.614049911499023
0.0003,57527,0.016810476779937744,5758,199.27,0.24177706241607666,0.22129684686660767,57426,279.44939831,288,9,-9.08332633972168
0.0003,57727,0.01682139001786709,5778,199.27,0.31748291850090027,-0.9506621360778809,57626,279.48343150999995,289,9,-8.831293106079102
0.0003,57913,0.016797464340925217,5796,199.13,0.2813522219657898,1.8991332054138184,57812,278.87922714999996,290,9,-8.979084014892578
0.0003,58113,0.016840819269418716,5817,199.13,0.3049502968788147,-0.16303324699401855,58012,278.56524834,291,9,-9.036439895629883
0.0003,58313,0.016747837886214256,5837,199.13,0.22849242389202118,-0.936976432800293,58212,278.22973019,292,9,-9.394455909729004
0.0003,58513,0.016761962324380875,5857,199.13,0.20141346752643585,1.0158538818359375,58412,275.75734027,293,9,-9.523897171020508
0.0003,58713,0.01686125434935093,5877,199.13,0.20606954395771027,-1.3547070026397705,58612,275.97006971,294,9,-9.215360641479492
0.0003,58899,0.016765519976615906,5895,198.99,0.15860721468925476,-1.312001347541809,58798,275.57031695999996,295,9,-9.459454536437988
0.0003,59099,0.0166489128023386,5915,198.99,0.5361671447753906,-0.8456228971481323,58998,275.83668853,296,9,-8.749632835388184
0.0003,59299,0.016506271436810493,5935,198.99,0.25924885272979736,-0.45378196239471436,59198,275.72396449,297,9,-9.216767311096191
0.0003,59499,0.01655557006597519,5955,198.99,0.24024337530136108,1.714743971824646,59398,275.84073982999996,298,9,-8.66378402709961
0.0003,59699,0.016443809494376183,5975,198.99,0.355393648147583,0.7608782052993774,59598,275.82596687999995,299,9,-9.122990608215332
0.0003,59899,0.0164888147264719,5995,198.99,0.2739843726158142,-3.2765018939971924,59798,276.35374224000003,300,9,-9.046321868896484
0.0003,60099,0.01668841578066349,6015,198.99,0.21127375960350037,-0.29409998655319214,59998,276.13523276999996,301,9,-8.887954711914062
0.0003,60299,0.016648396849632263,6035,199.04,0.19842784106731415,0.24640107154846191,60198,277.06395057,302,9,-9.40555191040039
0.0003,60499,0.01674105040729046,6055,199.04,0.25974568724632263,-1.7025665044784546,60398,276.86054931,303,9,-9.54557991027832
0.0003,60699,0.016637198626995087,6075,199.04,0.3510618805885315,-0.9057348966598511,60598,277.04617364999996,304,9,-9.24854850769043
0.0003,60889,0.016605157405138016,6094,198.94,0.19409069418907166,-2.0066850185394287,60788,276.67859272000004,305,9,-8.839151382446289
0.0003,61089,0.016608309000730515,6114,198.94,0.3998764455318451,-1.3500477075576782,60988,276.7328823,306,9,-8.431100845336914
0.0003,61289,0.01651255413889885,6134,198.94,0.19421586394309998,2.205047369003296,61188,276.85186773000004,307,9,-8.85059642791748
0.0003,61489,0.016593853011727333,6154,198.94,0.1987309753894806,-0.009313136339187622,61388,277.88827036000004,308,9,-8.73822021484375
0.0003,61689,0.016571301966905594,6174,198.94,0.19720181822776794,-0.5776478052139282,61588,278.4224446,309,9,-9.160611152648926
0.0003,61889,0.01663418486714363,6194,198.94,0.1999158263206482,-2.0508265495300293,61788,279.01920535,310,9,-9.82640266418457
0.0003,62089,0.016650382429361343,6214,198.99,0.2526329755783081,-1.69331955909729,61988,279.53356907,311,9,-9.107192039489746
0.0003,62289,0.016739239916205406,6234,198.99,0.23670858144760132,2.455320358276367,62188,279.37555411,312,9,-9.077005386352539
0.0003,62489,0.016659308224916458,6254,198.99,0.2713366746902466,0.09427273273468018,62388,278.79113227999994,313,9,-9.01595687866211
0.0003,62689,0.01663804054260254,6274,198.99,0.15621806681156158,-2.995985984802246,62588,278.09116292,314,9,-9.41419792175293
0.0003,62889,0.016544915735721588,6294,198.99,0.17609210312366486,2.5539329051971436,62788,278.28758416,315,9,-9.114023208618164
0.0003,63089,0.016468841582536697,6314,198.99,0.2657969892024994,-1.2068883180618286,62988,279.07272768,316,9,-9.307877540588379
0.0003,63289,0.016559666022658348,6334,198.99,0.17124763131141663,0.3798973858356476,63188,279.17202519,317,9,-9.406813621520996
0.0003,63489,0.016407325863838196,6354,198.99,0.2931878864765167,-1.8754862546920776,63388,279.8534241500001,318,9,-9.105147361755371
0.0003,63684,0.01646888069808483,6374,198.94,0.2562420666217804,2.781006097793579,63583,279.94932941,319,9,-8.880319595336914
0.0003,63884,0.01642661541700363,6394,198.94,0.21763230860233307,-3.3479771614074707,63783,280.28046927,320,9,-9.298381805419922
0.0003,64084,0.01651114411652088,6414,198.94,0.2834332585334778,1.1873054504394531,63983,280.13794553,321,9,-9.39982795715332
0.0003,64284,0.016485638916492462,6434,198.94,0.16054821014404297,1.2780026197433472,64183,280.0829304,322,9,-9.55308723449707
0.0003,64484,0.016441622748970985,6454,198.94,0.3403160274028778,1.9238698482513428,64383,280.12789053,323,9,-9.53630256652832
0.0003,64684,0.016460079699754715,6474,198.94,0.21779178082942963,-1.3300979137420654,64583,280.12291637,324,9,-9.254265785217285
0.0003,64884,0.016389310359954834,6494,198.94,0.488469660282135,1.8127775192260742,64783,280.17898252,325,9,-9.002840995788574
0.0003,65084,0.0163393784314394,6514,198.94,0.16771428287029266,-2.814007043838501,64983,280.00801276000004,326,9,-9.315027236938477
0.0003,65284,0.01627414859831333,6534,198.94,0.1625610888004303,-1.7378743886947632,65183,280.28217343999995,327,9,-9.45037841796875
0.0003,65474,0.016338249668478966,6553,198.84,0.24307864904403687,0.8090983629226685,65373,280.03478835999994,328,9,-9.33591079711914
0.0003,65674,0.016292240470647812,6573,198.84,0.14312972128391266,0.8829525113105774,65573,280.12575606999997,329,9,-9.563481330871582
0.0003,65874,0.01641821302473545,6593,198.84,0.35251012444496155,0.8694702982902527,65773,280.16473298999995,330,9,-9.297465324401855
0.0003,66074,0.0164117943495512,6613,198.84,0.26266738772392273,-0.935565710067749,65973,280.21610795,331,9,-9.10293197631836
0.0003,66274,0.016351981088519096,6633,198.84,0.16038310527801514,0.7337891459465027,66173,280.38706207,332,9,-9.42412281036377
0.0003,66474,0.01636308804154396,6653,198.84,0.47214606404304504,1.1525323390960693,66373,280.21346497,333,9,-9.102423667907715
0.0003,66674,0.016394861042499542,6673,198.84,0.19398635625839233,-1.3276033401489258,66573,280.32812484000004,334,9,-8.929619789123535
0.0003,66874,0.016296599060297012,6693,198.84,0.1903694123029709,1.555206537246704,66773,279.83725563,335,9,-9.829577445983887
0.0003,67074,0.01621169038116932,6713,198.84,0.3270752429962158,0.15743517875671387,66973,279.86450751999996,336,9,-9.042652130126953
0.0003,67274,0.01639617420732975,6733,198.84,0.19943246245384216,-3.617365598678589,67173,280.39766256999997,337,9,-9.492680549621582
0.0003,67474,0.016350936144590378,6753,198.84,0.1672358512878418,1.668988823890686,67373,280.82657624999996,338,9,-9.862577438354492
0.0003,67674,0.016335880383849144,6773,198.84,0.15433678030967712,1.626807451248169,67573,280.92584494,339,9,-9.505168914794922
0.0003,67874,0.016284115612506866,6793,198.84,0.1437682807445526,1.3338596820831299,67773,280.59973620999995,340,9,-9.503890991210938
0.0003,68044,0.01641601324081421,6810,198.54,0.17450830340385437,-0.032787173986434937,67943,280.02582689999997,341,9,-9.493365287780762
0.0003,68244,0.016412490978837013,6830,198.54,0.22187994420528412,-3.099177122116089,68143,280.25919805999996,342,9,-9.692353248596191
0.0003,68438,0.016213638707995415,6850,198.61,0.26110631227493286,1.7549034357070923,68337,280.42542922,343,9,-9.59594440460205
0.0003,68638,0.016284814104437828,6870,198.61,0.1983795315027237,0.1749483048915863,68537,280.62829061,344,9,-9.718501091003418
0.0003,68811,0.016221394762396812,6887,198.5,0.2457796037197113,-3.155320882797241,68710,280.44787361999994,345,9,-9.584516525268555
0.0003,69011,0.016226129606366158,6907,198.5,0.4007163643836975,0.06509017944335938,68910,280.36246245,346,9,-9.76518726348877
0.0003,69211,0.016445212066173553,6927,198.5,0.21197988092899323,-0.01305931806564331,69110,279.86884403,347,9,-9.498433113098145
0.0003,69411,0.016387466341257095,6947,198.5,0.26238250732421875,-4.277674674987793,69310,279.91960320999993,348,9,-9.473739624023438
0.0003,69611,0.016317306086421013,6967,198.5,0.22832545638084412,-1.989417314529419,69510,280.2824441,349,9,-9.438459396362305
0.0003,69811,0.016398871317505836,6987,198.53,0.23605309426784515,0.8835480213165283,69710,281.42900997999993,350,9,-9.604842185974121
0.0003,70011,0.016374077647924423,7007,198.53,0.320070743560791,-0.4170483946800232,69910,281.25912831999995,351,9,-9.82940673828125
0.0003,70211,0.01627444289624691,7027,198.53,0.22070583701133728,0.6311408877372742,70110,281.41188531999995,352,9,-9.771612167358398
0.0003,70411,0.016401663422584534,7047,198.53,0.20594780147075653,-0.682237446308136,70310,281.32354204999996,353,9,-9.479023933410645
0.0003,70611,0.01632518135011196,7067,198.56,0.17654909193515778,-0.4334825277328491,70510,282.39494641,354,9,-9.976011276245117
0.0003,70811,0.016235951334238052,7087,198.56,0.1893986314535141,-0.4155385494232178,70710,282.33059125999995,355,9,-9.775657653808594
0.0003,71011,0.016242247074842453,7107,198.56,0.18857479095458984,2.5732979774475098,70910,282.30235911999995,356,9,-9.732969284057617
0.0003,71211,0.016286568716168404,7127,198.56,0.3416439890861511,-0.23108729720115662,71110,283.02706773,357,9,-9.87773323059082
0.0003,71411,0.016391202807426453,7147,198.56,0.16700901091098785,-0.1440432071685791,71310,283.42983567,358,9,-10.127269744873047
0.0003,71611,0.016542689874768257,7167,198.56,0.1611584722995758,1.677457571029663,71510,283.23501683999996,359,9,-10.132055282592773
0.0003,71811,0.016464514657855034,7187,198.56,0.13339608907699585,-2.758124589920044,71710,282.38811476999996,360,9,-10.138937950134277
0.0003,72011,0.01636778749525547,7207,198.56,0.17048004269599915,0.694483757019043,71910,282.4659034,361,9,-9.764996528625488
0.0003,72211,0.01631465181708336,7227,198.56,0.13619256019592285,-1.1527560949325562,72110,282.27922699,362,9,-9.791406631469727
0.0003,72411,0.016207346692681313,7247,198.56,0.5757331252098083,-1.1186432838439941,72310,281.66354765,363,9,-9.684236526489258
0.0003,72591,0.016171365976333618,7265,198.36,0.1736823320388794,-1.2295105457305908,72490,281.25605293,364,9,-9.855242729187012
0.0003,72791,0.016124211251735687,7285,198.36,0.20485901832580566,-1.417769193649292,72690,282.03505592,365,9,-9.711618423461914
0.0003,72991,0.01618000492453575,7305,198.36,0.18753904104232788,-2.762803792953491,72890,282.30944625,366,9,-10.100814819335938
0.0003,73191,0.016207285225391388,7326,198.36,0.17124541103839874,-1.3327420949935913,73090,282.49038430999997,367,9,-9.514080047607422
0.0003,73391,0.016331534832715988,7346,198.36,0.19793036580085754,2.2711570262908936,73290,282.64528814,368,9,-9.690214157104492
0.0003,73591,0.01628614217042923,7366,198.36,0.14903074502944946,-1.1541061401367188,73490,283.18607289,369,9,-9.817085266113281
0.0003,73786,0.016344403848052025,7385,198.31,0.12826262414455414,2.3642048835754395,73685,282.81734611,370,9,-9.641892433166504
0.0003,73986,0.016373883932828903,7405,198.31,0.2253386676311493,0.030070185661315918,73885,282.88973451,371,9,-9.898042678833008
0.0003,74186,0.01626632735133171,7425,198.31,0.3009530305862427,-2.8227033615112305,74085,282.9349969,372,9,-9.893853187561035
0.0003,74386,0.016256069764494896,7445,198.31,0.21454524993896484,0.9528837203979492,74285,282.93350692,373,9,-9.960687637329102
0.0003,74586,0.016305599361658096,7465,198.31,0.22012686729431152,-2.2177016735076904,74485,283.05186502,374,9,-9.986412048339844
0.0003,74786,0.016215533018112183,7485,198.46,0.21913158893585205,2.4394445419311523,74685,284.36452109,375,9,-9.57970142364502
0.0003,74986,0.016208220273256302,7505,198.46,0.14414983987808228,1.983923316001892,74885,284.58589128999995,376,9,-9.848226547241211
0.0003,75186,0.016176456585526466,7525,198.46,0.4567680060863495,-1.6593856811523438,75085,286.87282144,377,9,-9.904380798339844
0.0003,75386,0.016094345599412918,7545,198.46,0.1942370980978012,2.5150794982910156,75285,287.02527547,378,9,-10.20498275756836
0.0003,75586,0.015930568799376488,7565,198.46,0.17089009284973145,-0.8984777331352234,75485,286.5756304099999,379,9,-9.390420913696289
0.0003,75786,0.01594790630042553,7585,198.46,0.13268499076366425,-1.1825282573699951,75685,286.49117757,380,9,-10.08552360534668
0.0003,75986,0.016101930290460587,7605,198.46,0.2167172133922577,-0.3571690320968628,75885,285.78998530999996,381,9,-9.746362686157227
0.0003,76165,0.016121428459882736,7623,198.25,0.27653318643569946,-0.38579288125038147,76064,285.51671554999996,382,9,-9.441999435424805
0.0003,76365,0.01593797095119953,7643,198.25,0.24468083679676056,-2.3042995929718018,76264,285.41197689999996,383,9,-10.099592208862305
0.0003,76565,0.015874918550252914,7663,198.25,0.23233453929424286,-1.9915553331375122,76464,285.94738228,384,9,-9.466897010803223
0.0003,76765,0.015810765326023102,7683,198.25,0.22700510919094086,1.131577491760254,76664,286.06219000999994,385,9,-10.134828567504883
0.0003,76944,0.01571470871567726,7701,198.04,0.1644766628742218,0.04175911843776703,76843,285.30967997999994,386,9,-9.945633888244629
0.0003,77144,0.01588679850101471,7721,198.04,0.19472473859786987,-1.08335542678833,77043,288.08542831999995,387,9,-10.015406608581543
0.0003,77344,0.01595265232026577,7741,198.17,0.1732340008020401,0.63629549741745,77243,288.72227732,388,9,-9.63898754119873
0.0003,77544,0.015775784850120544,7761,198.17,0.14522960782051086,-1.022987961769104,77443,288.62866317,389,9,-9.926852226257324
0.0003,77744,0.015732109546661377,7781,198.31,0.3218870162963867,2.0553138256073,77643,289.09486897,390,9,-10.073395729064941
0.0003,77944,0.01578003540635109,7801,198.31,0.1780048906803131,-3.899481773376465,77843,289.27027355,391,9,-9.88410758972168
0.0003,78121,0.015781089663505554,7819,198.08,0.35661429166793823,0.4864289164543152,78020,288.58957832,392,9,-9.851140975952148
0.0003,78321,0.01592918671667576,7839,198.08,0.15238618850708008,4.008258819580078,78220,291.23406123,393,9,-10.259125709533691
0.0003,78521,0.015969417989253998,7859,198.08,0.16827383637428284,-0.43953558802604675,78420,291.17009226,394,9,-10.034500122070312
0.0003,78721,0.0157187320291996,7879,198.22,0.21073997020721436,0.8174740672111511,78620,291.73871937999996,395,9,-10.048983573913574
0.0003,78921,0.0156395360827446,7899,198.22,0.13562476634979248,0.5168004035949707,78820,291.39453977,396,9,-9.962148666381836
0.0003,79121,0.01575930416584015,7919,198.22,0.18609783053398132,1.0262887477874756,79020,292.02853333,397,9,-10.302714347839355
0.0003,79321,0.01578023098409176,7939,198.22,0.15696930885314941,3.079129934310913,79220,292.1746807,398,9,-10.192310333251953
0.0003,79521,0.015855921432375908,7959,198.22,0.12529057264328003,-2.0739471912384033,79420,292.14651243000003,399,9,-9.754029273986816
0.0003,79718,0.015856178477406502,7979,198.19,0.14244168996810913,-1.4707450866699219,79617,291.18673047,400,9,-9.751666069030762
0.0003,79918,0.015939626842737198,7999,198.19,0.1456533670425415,1.571345329284668,79817,291.62671165000006,401,9,-10.211050987243652
0.0003,80118,0.016029667109251022,8019,198.19,0.16362151503562927,-1.188409447669983,80017,291.59814781,402,9,-10.224367141723633
0.0003,80318,0.01606927067041397,8039,198.19,0.18564081192016602,1.262835144996643,80217,292.13494693000007,403,9,-9.889129638671875
0.0003,80518,0.015991708263754845,8059,198.19,0.2451125532388687,-0.12952899932861328,80417,292.56785361,404,9,-9.931098937988281
0.0003,80718,0.016058385372161865,8079,198.29,0.17347657680511475,-3.9083781242370605,80617,292.71946021,405,9,-9.744720458984375
0.0003,80918,0.01595422625541687,8099,198.29,0.1959054172039032,0.7113490104675293,80817,293.29861167,406,9,-9.796689987182617
0.0003,81118,0.01585034281015396,8119,198.29,0.21189305186271667,4.159051895141602,81017,293.10220247999996,407,9,-9.976067543029785
0.0003,81318,0.015939246863126755,8139,198.29,0.41846758127212524,1.4430456161499023,81217,292.53333969999994,408,9,-9.626413345336914
0.0003,81518,0.01594310812652111,8159,198.29,0.32591986656188965,0.05990341305732727,81417,291.82366133,409,9,-10.123939514160156
0.0003,81718,0.015808187425136566,8179,198.29,0.24545912444591522,-1.4985953569412231,81617,291.22030986000004,410,9,-9.97347640991211
0.0003,81918,0.015901008620858192,8199,198.29,0.17035433650016785,-2.9608874320983887,81817,291.09122821,411,9,-10.361831665039062
0.0003,82118,0.01594439335167408,8219,198.29,0.15190613269805908,0.30127495527267456,82017,290.75668437,412,9,-9.972609519958496
0.0003,82318,0.015875032171607018,8239,198.29,0.20980988442897797,0.35969364643096924,82217,290.96715504,413,9,-10.247657775878906
0.0003,82513,0.015885580331087112,8259,198.24,0.2530127763748169,-1.3876160383224487,82412,290.9123232,414,9,-10.170145988464355
0.0003,82713,0.015867887064814568,8279,198.24,0.1323094516992569,-2.895958423614502,82612,290.84595693000006,415,9,-10.132735252380371
0.0003,82913,0.015873972326517105,8299,198.24,0.12818799912929535,-1.643149495124817,82812,290.30597253,416,9,-9.920204162597656
0.0003,83113,0.015773167833685875,8319,198.24,0.20491012930870056,2.9407098293304443,83012,290.88491593000003,417,9,-9.969341278076172
0.0003,83313,0.015640132129192352,8339,198.24,0.22758471965789795,1.358227014541626,83212,290.3197261,418,9,-9.929792404174805
0.0003,83513,0.01568746380507946,8359,198.29,0.12839560210704803,-0.1728062629699707,83412,291.11754284,419,9,-10.17231559753418
0.0003,83713,0.015835074707865715,8379,198.29,0.17877978086471558,0.1560313105583191,83612,291.15009881,420,9,-10.174398422241211
0.0003,83913,0.015802904963493347,8399,198.29,0.12081703543663025,-2.4657959938049316,83812,291.15565902,421,9,-10.220108985900879
0.0003,84113,0.015465468168258667,8419,198.29,0.10916685312986374,0.6123788356781006,84012,291.27169634,422,9,-10.6480131149292
0.0003,84313,0.015566481277346611,8439,198.29,0.14583030343055725,-0.45220208168029785,84212,291.45503805,423,9,-10.136566162109375
0.0003,84513,0.015640676021575928,8459,198.29,0.21310856938362122,2.3170132637023926,84412,291.52647628,424,9,-10.398292541503906
0.0003,84713,0.01569841057062149,8479,198.29,0.1385229229927063,-0.3307028114795685,84612,291.36128757999995,425,9,-10.14771842956543
0.0003,84913,0.01554553396999836,8499,198.29,0.14738279581069946,0.37120747566223145,84812,291.56743025,426,9,-10.015716552734375
0.0003,85113,0.01544808130711317,8519,198.29,0.1484874188899994,0.016165167093276978,85012,291.56236626,427,9,-10.028255462646484
0.0003,85313,0.015487667173147202,8539,198.39,0.21865689754486084,2.399996757507324,85212,292.25497345,428,9,-10.321067810058594
0.0003,85513,0.01534068863838911,8559,198.39,0.20663565397262573,-0.3059850335121155,85412,292.20377586,429,9,-10.741769790649414
0.0003,85713,0.015331591479480267,8579,198.39,0.15123572945594788,-0.6858649253845215,85612,292.09545334,430,9,-10.401058197021484
0.0003,85913,0.015510954894125462,8599,198.39,0.15808583796024323,1.2596104145050049,85812,292.60263232,431,9,-10.077030181884766
0.0003,86113,0.015385250560939312,8619,198.39,0.3320833444595337,2.994173526763916,86012,292.47978082,432,9,-9.707778930664062
0.0003,86302,0.015497839078307152,8638,198.28,0.33170604705810547,-2.110267400741577,86201,292.25036954999996,433,9,-10.449474334716797
0.0003,86502,0.015332206152379513,8658,198.28,0.13760702311992645,-1.0248808860778809,86401,292.27459426999997,434,9,-10.166193008422852
0.0003,86702,0.015268659219145775,8678,198.28,0.139932781457901,1.392828106880188,86601,292.64268466,435,9,-10.592317581176758
0.0003,86902,0.015157150104641914,8698,198.28,0.19972306489944458,1.2793540954589844,86801,292.5522481,436,9,-9.84803295135498
0.0003,87102,0.015147294849157333,8718,198.28,0.16122311353683472,1.273666262626648,87001,293.03962494,437,9,-10.395254135131836
0.0003,87302,0.015074771828949451,8738,198.28,0.16796402633190155,0.8578896522521973,87201,293.02130947,438,9,-9.8012113571167
0.0003,87502,0.01518581248819828,8758,198.28,0.13754865527153015,-3.872417449951172,87401,293.04547404,439,9,-10.140207290649414
0.0003,87702,0.015159246511757374,8778,198.28,0.13286539912223816,3.5963220596313477,87601,293.1066975,440,9,-10.349157333374023
0.0003,87902,0.015376867726445198,8798,198.58,0.1284935474395752,-0.8586122989654541,87801,293.86427199999997,441,9,-10.333622932434082
0.0003,88102,0.015434459783136845,8818,198.58,0.1353626251220703,0.9522989988327026,88001,293.82009603,442,9,-10.370849609375
0.0003,88302,0.015568893402814865,8838,198.64,0.22098764777183533,4.481358051300049,88201,294.05925998,443,9,-10.149831771850586
0.0003,88502,0.015375218354165554,8858,198.64,0.13035070896148682,-0.4669588804244995,88401,293.94282701000003,444,9,-10.480121612548828
0.0003,88702,0.015237326733767986,8878,198.91,0.14495587348937988,0.08992388844490051,88601,294.60068328,445,9,-10.001258850097656
0.0003,88902,0.015274842269718647,8898,198.91,0.22716817259788513,-0.40072837471961975,88801,294.54683336,446,9,-9.936942100524902
0.0003,89102,0.01531081460416317,8918,198.91,0.12867459654808044,-3.9009711742401123,89001,294.38032325,447,9,-10.630739212036133
0.0003,89302,0.015502200461924076,8938,198.91,0.1439039260149002,3.1438136100769043,89201,294.34271845,448,9,-10.037619590759277
0.0003,89502,0.015582410618662834,8958,198.91,0.13755977153778076,-0.365480899810791,89401,293.8207200499999,449,9,-10.460309982299805
0.0003,89702,0.01564163900911808,8978,198.91,0.3985709547996521,1.391302466392517,89601,293.35334696999996,450,9,-10.084269523620605
